,weibo_context,weibo_time,like_num,user
13730,"肖战超话#肖战唐三# 肖战唐三
#肖战斗罗大陆# 肖战斗罗大陆
      蓝银草是他对世间一切的温柔，昊天锤是他看似柔弱的外表下隐藏的刚强，一柔一刚，走遍大陆。双生武魂的他，究竟会面临什么样的奇幻经历，期待看见@X玖少年团肖战DAYTOY  倾情演绎的唐三，看@电视剧斗罗大陆 跟#肖战唐三# 相伴行走 ...展开全文c",11月1日 02:18,11,338.0
13731,搞定啦，放心啦，晚安💤,11月1日 01:39,1,338.0
13732,我在#森林驿站#帮助了雪豹，掉落一块拼图碎片，据说集齐有奖励呦。#熊猫守护者#们，快加入驿站一起玩吧！O熊猫守护者,10月31日 17:25,赞,338.0
13733,#微博会员锦鲤召集令# 双11来袭！会员大放价，好礼抽不停！我已抽中成长值，更有免单、大额代金券、超萌周边等好礼等你来拿！别忘了还有5折会员、买1赠1等超多开通优惠限时开启哦~快来参与鸭！O会员5折购，锦鲤就是你！,10月31日 13:15,赞,338.0
13734,#微博会员锦鲤召集令# 双11来袭！会员大放价，好礼抽不停！我已抽中成长值，更有免单、大额代金券、超萌周边等好礼等你来拿！别忘了还有5折会员、买1赠1等超多开通优惠限时开启哦~快来参与鸭！O会员5折购，锦鲤就是你！,10月31日 13:14,赞,338.0
13735,#微博会员双11# #微博会员锦鲤召集令#双11来啦！会员大放价，好礼抽不停！小会长准备了免单、大额代金券、超萌周边等好礼；五折会员、超值买赠…等超多开通优惠；神秘盲盒惊喜…快来参与鸭！O会员5折购，锦鲤就是你！,10月31日 13:13,赞,338.0
13736,我为肖战超话贡献66影响力，超话目前在明星超话No.1！戳这里→O网页链接 跟我一起助TA荣登超话封面吧~,10月31日 13:03,赞,338.0
13737,#微博会员锦鲤召集令# 双11来袭！会员大放价，好礼抽不停！我已抽中1天微博会员，更有免单、大额代金券、超萌周边等好礼等你来拿！别忘了还有5折会员、买1赠1等超多开通优惠限时开启哦~快来参与鸭！O会员5折购，锦鲤就是你！,10月31日 12:31,赞,338.0
13738,#有趣生活碎片##爱豆V力量# 最近好像胖了一点吧嘿嘿😁 O绿洲,11月15日 21:50,98103,339.0
13739,#胡春杨直播# #宇宙打歌中心# 我来了～  O胡春杨Young的微博直播,11月12日 15:25,55518,339.0
13740,"我一直....有个秘密，今天告诉你 O青岛啤酒 汉斯小木屋轻零气泡水苏打水无糖饮...
@汉斯小木屋官方微博 L胡春杨Young的微博视频",11月10日 14:00,91377,339.0
13741,O11月10日22点，来   @苏泊尔  京东自营旗舰店直播间，我准备了礼物，陪你过双十一，电梯：O网页链接 L胡春杨Young的微博视频,11月9日 10:00,94213,339.0
13742,#爱豆V力量##去热爱吧#晚桑吼～ O绿洲,11月4日 20:13,98358,339.0
13743,秋冬第一棒暖意准时送达！很高兴成为#CHALI茶里棒棒奶茶明星大使#，今年秋冬，我和@茶里ChaLi 陪你们共享甜蜜，点击O网页链接 ，泡一杯#CHALI茶里棒棒奶茶# ，随时随地，奶茶自由！ L胡春杨Young的微博视频,11月1日 10:21,97462,339.0
13744,#胡春杨直播# #宇宙打歌中心# 走起～ O胡春杨Young的微博直播,10月29日 13:51,12993,339.0
13745,"#VNK首位品牌代言人胡春杨#
我珍惜每一个舞台，对这片天地的热爱没有界限。
正如拒绝人生定义色的VNK方糖口红。
从今天起，很高兴成为VNK首位品牌代言人，与VNK一起#敢出色不同young#。由外表诠释内在自我，挑战全新固体唇釉概念，玩转一抹显色的顺滑魅力，快点击O[专属]VNK方糖丝滑口红滋润不拔干保湿唇膏学...即刻解锁我为你推 ...展开全文c",10月29日 10:00,100480,339.0
13746,收工啦,10月24日 18:02,108267,339.0
13747,#爱豆v力量# 慢慢走,10月22日 13:17,104246,339.0
13748,#宇宙打歌中心官宣# 我在#宇宙打歌中心# ，解锁主持新体验，希望能一起收获满满的快乐记忆,10月19日 10:20,140776,339.0
13749,带你去个神秘的地方#宇宙打歌中心录制# O胡春杨Young的微博直播,10月18日 17:01,39603,339.0
13750,#微博live秀##胡春杨直播#今天去了一个神秘的地方，想知道我去哪里，会遇到谁，记得锁定我的直播！一会儿见～,10月18日 13:30,105214,339.0
13751,#爱豆v力量# 南方的朋友们，我来送温暖了,10月15日 22:04,100447,339.0
13752,#把秋天穿在身上#天冷了，北方的同学注意保暖 O绿洲,10月14日 11:01,115574,339.0
13753,UNINE，一辈子珍藏的回忆,10月6日 23:00,172524,339.0
13754,"不凡的世界里勇者无畏，现实比虚幻来的更加干脆。
毕业倒计时1天。  O绿洲",10月5日 14:10,107389,339.0
13755,"#每逢佳节胖三斤#拔智齿后的肿，也抵挡不了节日快乐，大家国庆中秋节快乐！🎉
（ps： 请允许我捂住我的肿脸） O绿洲",10月1日 19:56,107421,339.0
13756,#挡不住的镜头感#蓝天～白云～青山～绿树～还有我们～ O绿洲,9月23日 16:00,105238,339.0
13757,#这YANG的生活##每日随星拍# 好久不见的vlog来啦，新的形式的vlog，就当是“开启”了600万小福利吧，以后还会不定时更新哦。 LUNINE_胡春杨的微博视频,9月19日 16:30,105571,339.0
13758,##今日起范儿##玩偶的一天🧸 O绿洲,9月8日 18:06,111333,339.0
13759,我们的最后一张...最后一次录音 打卡 O绿洲,8月30日 17:59,112368,339.0
13760,##独自美丽摄影大赛##每日星随拍##大家七夕快乐 O绿洲,8月25日 16:08,110819,339.0
13761,没有镜头那就看自拍吧,8月17日 22:27,150503,339.0
13762,UNINE动物园的第500天，准时报道，我们晚上见🖐️ O绿洲,8月17日 15:12,112400,339.0
13763,又一年...时间过得好快,8月17日 00:21,115460,339.0
13764,挥洒汗水、拼尽全力，8月14-16日，#超新星运动会# 看我燃炸赛场！,8月14日 12:00,82279,339.0
13765,啦啦啦 LUNINE_胡春杨的微博视频,8月12日 19:37,119210,339.0
13766,#爱豆V力量##尽兴生活每一天# O绿洲,8月9日 21:05,102001,339.0
13767,#爱豆V力量##美丽地球从我做起# 今晚的月亮好圆，我无法拍出它的美丽 O绿洲,8月3日 22:10,79063,339.0
13768,🚘.... O绿洲 LUNINE_胡春杨的微博视频,7月29日 16:55,82111,339.0
13769,#星享乐一下#惊！ 这只羊当着这么多人的面，居然...... O绿洲,7月25日 14:20,79232,339.0
13770,快能见到了～ O绿洲,7月21日 20:48,82079,339.0
13771,我是#超新星运动会# 热血赛区星火炬手胡春杨，生而为赢，燃爆全场！#超新星运动会星火炬传递#继续，下一棒星火炬手@UNINE_夏瀚宇 请做好接棒准备！,7月9日 12:45,77608,339.0
13772,高考结束了，祝考生们有一个像这片天空一样美丽的未来。 O绿洲,7月8日 19:08,78182,339.0
13773,O绿洲,7月6日 16:41,81831,339.0
13774,"If I’m gonna die,let’s die somewhere pretty.
KTake Yourself Home",6月27日 22:42,97490,339.0
13775,翻出来了个这个，我拼到最后一步的时候....断了...前功尽弃...你们懂那种感觉吗 O绿洲,6月24日 22:06,83282,339.0
13776,我可以不是人，但它是真的（好可爱,6月21日 14:25,102037,339.0
13777,O绿洲,6月17日 20:39,108937,339.0
13778,O绿洲,6月13日 15:02,92292,339.0
13779,在哪里呢？ O绿洲,6月11日 17:27,83815,339.0
13780,分享一下最近看的电影🎬哈哈哈 O绿洲,6月7日 21:49,98463,339.0
13781,#童心时光机#六一儿童节的小朋友们是否有很多问号？ O绿洲,6月1日 14:36,93217,339.0
13782,这样可能会有一种变长的错觉吧 O绿洲,5月29日 18:57,50504,339.0
13783,"单独发一条微博跟大家说～
可以【改地址】啦！！
直接在ow上面修改.截止到O11月17号晚上7点 。",11月14日 01:15,41,340.0
13784,"肖战超话 #向全世界安利肖战#

✨原来是兔兔啊！

K小兔子乖乖",11月9日 16:08,2138,340.0
13785,"肖战超话 #向全世界安利肖战#

“是被捧在手心的宝物”
“像天外来物一样求之不得”

K天外来物",10月14日 15:22,1284,340.0
13786,"肖战超话 🎂 #肖战1005生日快乐#  

愿你从不缺勇气，热爱可抵岁月漫长。

@X玖少年团肖战DAYTOY",10月5日 17:29,1330,340.0
13787,"▪️大家节日快乐呀^
打样除了pb都出来了QAQ
等都到了给大家拍开箱视频，可以看细节～

（忘记说了！胶带给大家增加到10m了，大概是图上两个那么多
肖战超话  @X玖少年团肖战DAYTOY",10月1日 14:18,402,340.0
13788,"肖战超话 #肖战公益一路有你#

🍑 秋天的第一杯桃子汽水🥤",9月28日 17:16,1268,340.0
13789,"肖战超话
          肖战生日应援<part4>

环保公益，美好再生
正确分类，重塑绿色

在小赞生日来临之际，前程通过@百益星球官方 向@一个地球OPF 捐款10000元。...展开全文c",9月23日 17:58,833,340.0
13790,"肖战超话 #向全世界安利肖战#

沙漏撞碎精美的琉璃
茉莉的香气溜了出去
是夜，带走了秘密和答案。",9月21日 14:09,1241,340.0
13791,"肖战超话
          肖战生日应援<part3>

🎵你能不能想象
音乐的力量
音符在飞
心在跳动着贴近...展开全文c",9月19日 12:52,3801,340.0
13792,"肖战超话
          肖战生日应援<part2>

公益长路漫漫，让我们一起并肩。
愿每一份善意，都能被传递。

在小赞生日之际，前程通过@百益星球官方   向富顺县童寺镇骡田村委会捐款20000元，助力该村进一步推进“乡村道路亮化工程”。...展开全文c",9月16日 18:20,1818,340.0
13793,"肖战超话 #向全世界安利肖战#

「树莓和蓝莓酱调出的果汁」

K蓝莓之夜",9月13日 15:10,2260,340.0
13794,"肖战超话

                      TO YOU · 2020

注：本次贩售收益将用于肖战生日公益应援
   （将以<肖战或肖战全体粉丝名义捐赠>
...展开全文c",9月12日 18:02,1099,340.0
13795,"肖战超话
     肖战生日应援 <part1>

一岁一礼一寸一寸的欢喜
愿你天天欢喜日日可爱
萤火虫是我赠予你的情书
山海月明会告诉你我的爱意...展开全文c",9月10日 19:01,2396,340.0
13796,"肖战超话 #向全世界安利肖战#

「華年」

K富士山下",9月8日 15:02,1768,340.0
13797,"肖战超话 #向全世界安利肖战#

   向着光。

K光年之外",9月2日 14:30,1749,340.0
13798,"肖战超话

「要做整個夏天最可愛的風景」

K他夏了夏天",8月31日 14:03,4524,340.0
13799,"肖战超话

「純白」
「光影變化」

K葡萄架下的篝火",8月30日 14:11,2574,340.0
13800,"肖战超话 #向全世界安利肖战#

同你共一年，记忆同样新鲜
亦期待与你们的再一个春秋冬夏",8月25日 19:37,1922,340.0
13801,"肖战超话 #向全世界安利肖战#

“我也想试着。”
“写一首歌给你听。”

K想着你-郭顶",8月23日 16:33,1035,340.0
13802,"肖战超话

“听。”

K喜欢你-陈洁仪",8月19日 15:28,5946,340.0
13803,"肖战超话 #肖战我喜欢你#

那座岛人海掀起狂潮

冲刷执迷的航道

K一座岛",8月14日 20:43,1467,340.0
13804,"肖战超话

蓝色的背后是纯净-
低下头俯瞰陆地上想念的眼睛-

“嗯，今天也在想你。”
...展开全文c",6月5日 19:03,1476,340.0
13805,"肖战超话

今天，阳光很好。

K喜欢你-陈洁仪",5月24日 20:08,1603,340.0
13806,"肖战超话 #向全世界安利肖战#

      -给我你带着微笑的嘴角和眼眸-
-给我你灿烂无比的初春和深秋-

@X玖少年团肖战DAYTOY",5月2日 20:30,1770,340.0
13807,"肖战超话

大家一起来听歌啦～
@X玖少年团肖战DAYTOY",4月25日 14:54,596,340.0
13808,"肖战超话

万紫千红不及你眼睛
春天到了
我来接你回家了

@X玖少年团肖战DAYTOY",4月23日 16:12,3776,340.0
13809,"肖战超话 #向全世界安利肖战#

/想给你买大白兔奶糖
把世间的甜蜜都寄给你
/抬头看看
树影 是我爱你的风景
...展开全文c",4月18日 15:46,5862,340.0
13810,"肖战超话 #向全世界安利肖战#

-你的目光坚定而永恒-
每一片树叶都在诉说我的秘密
“我好想你”

@X玖少年团肖战DAYTOY",3月21日 18:11,1016,340.0
13811,"肖战超话#向全世界安利肖战#

-拍立得相纸上写着我和你的故事-
-抓住喜欢你的尾巴-
-四季还是在轮回-
-我还是在爱着你-
...展开全文c",3月17日 20:56,1561,340.0
13812,"肖战超话

-多少次
-义无反顾逆着光奔跑
-看着光来的方向睁开了眼睛

K和你-余佳运",3月3日 18:36,4140,340.0
13813,"肖战超话

-因为紧张而无措的手-
     -是在等待着不期而遇的浪漫-

@X玖少年团肖战DAYTOY",2月20日 19:15,762,340.0
13814,"肖战超话
•
寂寞中拍打的翅膀
终于找到你一起飞翔
              /
渺小却带来了神话
你看这世界开满了花...展开全文c",2月12日 17:52,1709,340.0
13815,"肖战超话

认真聆听生活的苦难
然后化作力量勇敢向前
希望大家2020平安健康

@X玖少年团肖战DAYTOY",2月7日 17:23,1017,340.0
13816,"肖战超话

你是海里的鱼
泪水变成珍珠
落入我的掌心

@X玖少年团肖战DAYTOY",1月27日 22:40,2790,340.0
13817,"肖战超话

脚踏星辰而来
不敌红衣的你

@X玖少年团肖战DAYTOY",1月25日 20:34,2389,340.0
13818,"肖战超话

“像行星脱离轨迹”
“我来治愈你”

@X玖少年团肖战DAYTOY",1月19日 14:39,1680,340.0
13819,"肖战超话

不可替代的珍宝

@X玖少年团肖战DAYTOY LBuenfuturo·肖战的微博视频",1月18日 21:39,1222,340.0
13820,"肖战超话

八月正午的阳光
都没你耀眼

@X玖少年团肖战DAYTOY",1月18日 20:03,2086,340.0
13821,"肖战超话

来了，支持，后续会进行投放",1月13日 10:48,422,340.0
13822,"肖战超话

我不介意你慢动作
也不介意这次先擦肩而过某天你会发现灯火阑珊处的我

@X玖少年团肖战DAYTOY",1月11日 20:12,1232,340.0
13823,"肖战超话

精灵一般
头条男神
2020心动每一天
@X玖少年团肖战DAYTOY",1月8日 19:00,2524,340.0
13824,"肖战超话

冬季恋歌

@X玖少年团肖战DAYTOY",1月7日 17:43,1082,340.0
13825,"肖战超话

嘟嘟嘟

@X玖少年团肖战DAYTOY",1月7日 17:15,8697,340.0
13826,"#向天歌回应刘泽煊#
向天歌说:
吃饭是aa的
周游的事解释过了
摩托我没收
吉他你收了
我也不是艺人...展开全文c",今天 22:51,5,341.0
13827,#刘泽煊发文#到底发生了什么？看的人一脸懵逼！,今天 22:45,9,341.0
13828,#张培萌妻子首谈家暴细节#不欺负你，不骂你，没说不打你，相信这只是当时活跃气氛的玩笑，没想到一语成谶！,今天 22:02,58,341.0
13829,毛阿敏演唱新版鹿鼎记的片尾曲，是她演唱所有主题曲中最失败的，不是说毛阿敏演唱的不好，而是歌词写的和剧情完全不同，这可能是创作团队对于鹿鼎记解读的错误。韦小宝担不起如此的豪气云天，更难称得上是英雄，他不是一个大侠，是一个出身青楼的小人物，有着书文戏里的幻想，走出了一条曲折的路。再看 ...展开全文c,今天 22:00,2,341.0
13830,#向天歌刘泽煊#高颜值女学霸向天歌终于明确了自己的心意，放弃了一开始有好感的奥斯卡，选择了一直默默关注自己的赛车手刘泽煊，这让很多一路看好他们的观众大呼圆满。,今天 21:17,11,341.0
13831,#idoltube##萧胡辇孩子没了# 目睹最亲的丫鬟被刺，痛失得来不易的孩子，胡辇真的太惨了吧@佘詩曼Charmaine 的诠释真的好打动人，心中的哀痛和悲愤都从眼神中传递了出来，看的人都忍不住泪目了~  L佘詩曼Charmaine的微博视频,今天 21:09,赞,341.0
13832,#尼格买提为武汉外卖小哥唱歌#@尼格买提 首次唱live现场，非专业歌手的他，唱这样的现场确实挑战很大。这次他为武汉外卖小哥唱一首《在你身边》，致敬武汉城市摆渡人，疫情期间这些平凡英雄同样值得尊敬。L新浪综艺的微博视频,今天 21:09,3,341.0
13833,#央视调查湖北荆州巨型关公雕像违建始末#古有关公大意失荆州，今有荆州大意失关公。,今天 20:59,2,341.0
13834,#向太晒向佐郭碧婷北京豪宅#向太晒出向佐小两口的极简却豪的豪宅，这是对小两口的喜欢，可是看到下面的评论，酸的还可以理解，毕竟羡慕。可是对于那些不怀好意的揣测，就非常理解不了，不知道那些出于切莫心里，让人看的很阴暗，希望大家都心存善念，感恩生活。,今天 20:54,2,341.0
13835,#舒畅否认隐婚生子#买床的时候送的椅子被大家当成了婴儿车，舒畅亲自晒图辟谣，网友们调侃说:这是变相的征婚吗？,今天 16:16,3,341.0
13836,#R1SE只有一个座位#没有少林功夫，这座位该真没法坐！,今天 16:13,3,341.0
13837,#赵丽颖谈网络评价#“如果我老纠结这个问题，还干不干了，如果接受不了就不要干了”这是在娱乐圈摸爬滚打多年而得到的感悟和成长，也把更多表面或者无关的东西看的不那么重要。这就是成长。 L女神明星的微博视频,今天 16:10,11,341.0
13838,#王思聪 没瓜忘挂狗头了#没瓜，忘挂狗头了，是个什么梗？,今天 09:21,3,341.0
13839,#林青霞回归微博#气质可抵岁月，岁月不败美人。一抹红衣，惊艳了江湖28年。那一幕，至今仍豪气冲天！那一幕，至今仍风情万种！女人比不了她的美男人比不上她的帅，这就是我们的青霞姐。@林青霞 L女神明星的微博视频,今天 00:52,62,341.0
13840,#方怡答应做韦小宝老婆#其实，方怡之这么做，是出于一个很现实的原因。那就是当初方怡会答应嫁给韦小宝，一方面是因为她救刘师哥心切，更重要的是她当时以为韦小宝是个真太监，所以她答应嫁给韦小宝只是口头上说说而已，并没有当真。只是没想到韦小宝不是一个名副其实的太监，而且花言巧语还讨人喜欢。,今天 00:05,4,341.0
13841,范冰冰超话最新黑白大片出炉，淡妆搭配白衬衫简约大气， 媚眼如波侧颜优越，一颦一笑都很优雅，也很“贵”。,11月16日 23:51,21,341.0
13842,"第一次知道王一博的游戏ID叫“非著名八倍镜”;
第一次知道迪丽热巴的游戏ID叫“西北孤傲的狼"";
第一次知道华晨宇的游戏ID是“快来救救我”;
第一次知道杨超越的游戏ID是“失散多年D父亲”;
第一次知道伞兵paraboy这么帅！",11月16日 23:40,11,341.0
13843,#星闻速递#陈羽凡与朋友聚会的照片流出，与朋友合唱歌曲，心情大好。,11月16日 23:27,3,341.0
13844,#王思聪评论半藏森林#网红“半藏森林”晒出一组个人动态，随后王思聪在底下评论称“真·不怪刘阳”。瞬间感觉到一大波瓜正在来的路上，可是随后王思聪又发文:“没瓜，忘挂狗头了，哎”！让到手的瓜就这样溜走了。,11月16日 23:25,3,341.0
13845,关于网友的批评和建议，#张一山方回应演技争议#，态度相当承认;对于剧中人物的呈现，目前还是相当不错，看到#韦小宝在小郡主脸上画画#，你就能体会到年轻时的韦小宝有多痞，关键是还有文化，韦小宝到底文化程度何如？看一看他对联式顺口溜吧。 L女神明星的微博视频,11月16日 23:18,2,341.0
13846,#李宇春珍珠白断层西装#很想知道，李宇春这身衣服，是西装太长，截成了上衣和短裤？还是裤子太长，截成了短裤和靴子,11月16日 23:11,7,341.0
13847,#杨洋蜡像遭骚扰#这样的举动让人觉得有点恶心。年纪轻轻的一位女孩，如此不自重，不觉得丢人吗？,11月16日 23:07,1,341.0
13848,#韦小宝偷太后经书#《家有儿女》中的刘星穿越到《鹿鼎记》中还是那么能说，话语中还是有那么点京味。还有一点不得不吐槽，这太后不会是群演吧？不管是外貌气势，还是言谈举止，都让你无法想想这是太后。 L女神明星的微博视频,11月16日 23:05,1,341.0
13849,#潘长江cos陈奕迅#潘老师向后扒发际线那一个动作，绝对get到了陈奕迅的精髓，太逼真了太形象了。,11月16日 22:48,2,341.0
13850,#蛋壳公寓租户房东如何维权#一方面媒体报道可能破产，一方面蛋壳回应绝不会破产，不知道公寓租户、房东该相信谁呢？,11月16日 22:45,1,341.0
13851,#金莎 追星女孩单身的原因# “肯定是出门少了，或者一直在追星，心目中有一个完美的偶像，但生活当中遇见的人都有缺点。”大家觉得主要原因是什么呢？ R女神明星的微博投票,11月16日 22:26,198,341.0
13852,#王思聪评论半藏森林#现在再回过头来看刘阳和半藏森林的道歉，以及阿沁的发文，你会觉得她们渣的掉渣，而我们傻的天真！,11月16日 22:23,153,341.0
13853,#圆通内鬼致40万条个人信息泄露#关于圆通，是该好好整治一下了，快递物流本就是一个服务行业，但是圆通的服务压根体验不到，更别说人性化体验了。前一段时间和圆通快递打了个交道，体验不好，想投诉一下，打了半天的投诉建议电话，每一次都是接通后，在由xxx号员工为您服务这一句话刚完，然后自动挂断 ...展开全文c,11月16日 21:55,1,341.0
13854,#张一山方回应演技争议#有那么多经典的影视摆在前面，有那么巨星演在前面，张一山挑战这样的经典本就是一个不小的挑战。还好他天生的痞气和韦小宝相得益彰，这也是张一山突破的最佳地方。,11月16日 21:45,3,341.0
13855,#乐华娱乐否认王富贵是公司职粉#网络谣言这么肆无忌惮吗？如果有实锤就锤出来，没有实锤就闭嘴。,11月16日 19:10,7,341.0
13856,再次听肖战和那英演唱的《完美生活》，很有一番味道和感触，生活可能本就不完美，但是我们却都在追求完美的道路上前行，有的人对自己的不完美更加努力前行，努力拼搏，而有的人却对别人的不完美口诛笔伐，妄加指责，这可能就是青春的岁月，我们身不由己吧，不管网传张晶事件如何，没有必要再波及肖战了 ...展开全文c,11月16日 13:05,51,341.0
13857,#天空少年新歌OHNANA##凡尔赛在逃男团# S. K. Y天空少年同名ep的首支单曲《OHNANA》正式上线～成员们用凡尔赛文学为自己团打歌也太搞笑了，看来个个都是8G冲浪达人啊，凡尔赛在逃男团🈶,11月16日 12:41,15,341.0
13858,#新谋女郎刘浩存素颜照#张艺谋电影《一秒钟》发布刘浩存特辑，这位谋女郎依旧是前面谋女郎的特点，清秀、漂亮、清纯、可人。 L女神明星的微博视频,11月16日 12:35,4,341.0
13859,#王俊凯叉叉勾勾勾#这么久远的视频都能被翻出来，粉丝太厉害了。不过，那个时候的王俊凯很可爱，很帅！ L女神明星的微博视频,11月16日 12:27,2,341.0
13860,看到#邓伦的眼VS郭京飞的眼# ，你一定会想起拳皇97中的KO！,11月16日 12:23,2,341.0
13861,关于网传张晶、麦乐迪那些自导自演的事，你相信是真的吗？ R女神明星的微博投票,11月16日 12:07,186,341.0
13862,"#鹿鼎记评分#
陈小春版本的评分第一，8.8分;
周星驰版本的评分第二，8.1分;
梁朝伟版本的评分第三，7.5分;
韩   栋版本的评分第四，6.4分;
黄晓明版本的评分第五， 5.6分;
张一山版本的评分第六，2.8分。",11月16日 12:01,4,341.0
13863,#女主播在西湖边跪爬征婚#对于这样叼着鞋，跪爬的奇葩征婚方式，真的是形式大于内容，而且还很低俗。 R女神明星的微博投票,11月16日 11:54,43,341.0
13864,#张庭女儿回应长相争议#林家菱对镜头喊话：“你们不要再评论我的长相了，我又不是靠脸吃饭的！”一旁的张庭发问：“那你靠啥？”小姑娘幽默回答：“靠嘴呗！还用问吗？”小姑娘确实太聪明了，反应很敏捷。,11月16日 11:50,3,341.0
13865,#黄奕 油腻男不也多的是吗#黄奕因在《上错花轿嫁对郎》中充满灵气的“李玉湖”被人熟知，还接棒赵薇拿下了“小燕子”一角，黄奕也曾是当红一时的女演员。但是因家庭，及前任的轮番攻击，黄奕的事业一时跌入谷底。如今能外重拾信心，重整旗鼓再出发，让人佩服。直面自己的过去，这才是真的有能力重新来 ...展开全文c,11月16日 11:47,6,341.0
13866,#请回答1988珍珠长大了#珍珠的扮演者本名叫做金雪，她当时饰演珍珠这个角色也是经过试镜通过的。如今好几年的时间过去了，小珍珠已经长大了不少，但是跟之前相比还是一样的软萌可爱。,11月16日 08:06,5,341.0
13867,#张艺凡拜托粉丝别走#硬糖少女303的发展其实远远不及预期，她们每一个人压力都比较大，于是才有了张艺凡她哽咽着说“拜托糖纸们可以陪我们久一点，别走……你们真的很重要”，但更重要的还是艺人自己，自己需要努力，坚持，正能量。 L女神明星的微博视频,11月16日 08:04,6,341.0
13868,#女排首夺世界冠军39周年#向我们的冠军致敬，向为女排默默奉献的人们致敬，她们是我们的骄傲，女排精神永不过时。 L女神明星的微博视频,11月16日 07:56,4,341.0
13869,#曹格女儿10岁腿长#曹格的女儿曹华恩(Grace)当初参加《爸爸去哪儿》第二季时，只有三岁的Grace靠着丑萌可爱圈粉无数，虽然她不是长相精致的漂亮女孩，但并不妨碍人们对她的喜爱，Grace一度成为最具人气的明星宝宝，她是节目中年龄最小的孩子，长得小小一只，一头标志性的黑长直发，一口奶萌的台湾腔， ...展开全文c,11月16日 07:50,2,341.0
13870,#唐艺昕演的建宁公主好可爱#关于鹿鼎记中的建宁公主，已经有六个版本了，分别是妖而不媚，泼而不辣的邱淑贞;温柔美丽，知书达理的林心如;刁钻古怪，性格泼辣的娄艺潇;娇柔撒娇的舒畅;古灵精怪，俏皮可爱的刘玉翠;还有#新版建宁公主#唐艺昕，不知道你最喜欢哪个版本？ R女神明星的微博投票,11月16日 06:55,8924,341.0
13871,#央视调查湖北荆州巨型关公雕像违建始末#早干嘛去了建的过程是瞎子么？ L花容不可失色的微博视频,25分钟前,24,342.0
13872,"#花甲粉故事#
今日故事：没啥，很早之前的吐槽了，今天才翻出来，你们觉得像吗？",今天 22:51,241,342.0
13873,#你有容貌焦虑吗#没有，健康最重要，健康了就年轻了，比如健身的时候你会感觉全身的细胞都是活力四射的，而不是你往脸上打各种整容针就能年轻了，你的状态都能看出来。决定人老不老有两个因素，一是环境，二是身心状态，真以为脸上没有皱纹了就不显老了？你的身体，你的眼神会出卖你,今天 20:31,76,342.0
13874,"#花容每日一问#
网友提问：姐姐，想请大家给我推书，主要是欧洲中世纪类的，和前苏联类的穿越历史小说

花容：不了解，假粉们上",今天 20:09,121,342.0
13875,"#花甲粉美食地图#
今日美食：聊一聊果汁，什么水果最适合做成果汁，或者你喝过的最好喝的是哪种？

花容：我喜欢酸甜口的，纯甜的一般般，所以橙汁或者加了柠檬之类的果汁都行",今天 19:52,76,342.0
13876,#周震南父母老赖# 其实之前觉得这孩子性格还不错，我好像还夸过他不媚粉，这次出了大事最让人觉得跌份的是脑残粉，到处洗，关键是哪儿哪儿都能刷到名字，就跟大家当初讨厌蔡徐坤的理由一样……看个某宝评论都能刷到,今天 14:32,256,342.0
13877,推荐一款某宝买的冬阴功拉面，真的好好吃，喜欢这个味道的可以买呀,今天 13:41,87,342.0
13878,#张一山 我也有演不好的时候#你们看了吗？演的咋样？,今天 12:47,165,342.0
13879,#北京下雪#早，哪里有雪，哪里有雪？,今天 08:30,106,342.0
13880,给将要入睡的你们🙊 L花容不可失色的微博视频,今天 00:38,122,342.0
13881,"#花甲粉故事#
今日故事：有人解释了墨香铜臭那个案子，我对这件事其实不是很关注，你们看看分析",11月16日 23:56,745,342.0
13882,"#花容每日一问#
今日话题：自从今年大规模抵制肖战事件开始，到现在你是否对该事件有了新的认知？自己是否曾有过激的行为？有没有哪些事突破了你的想象？还能坚持下去吗？还在我这里的原因是？

花容：有假粉这两天私聊我，曾经有段时间取关了，觉得我天天微博都会出现肖战，戾气很重，也不想看到他， ...展开全文c",11月16日 23:22,1919,342.0
13883,#哈尔滨警方通报法官被刺死#想起来一位大叔跟我提起90年代，黑省地界半路抢劫杀人的事儿还不少，这位怕不是余孽吧？ L花容不可失色的微博视频,11月16日 22:31,79,342.0
13884,#长相干净的初恋脸#,11月16日 19:34,358,342.0
13885,"#肖战经纪人回应#
真的是年度大戏啊，虽然今天这出戏没怎么看懂，做个围观群众挺好，也庆幸没被绕进去，狗咬狗一嘴毛
另外，给那些到处说人掉皮了的提醒下，狗急了跳墙，你们就是那些狗，才是挑事的祸端，我甚至怀疑你们是对方派来的奸细，尤其是给我扣帽子的那些，是模糊重点混淆视线来了。
任 ...展开全文c",11月16日 19:24,692,342.0
13886,"#花甲粉美食地图#
今日美食：聊一聊花朵可以做成的美食

花容：个人对花朵类的茶饮或者美食大部分比较排斥，比较能接受的就是茉莉花茶，菊花茶，还有云南那边产的玫瑰花饼，太好吃了 忘了说一个最爱吃的，槐花，煎成槐花呱嗒特别好吃（就是面糊打个鸡蛋再把槐花放进去用油煎，特别香）",11月16日 18:21,66,342.0
13887,#特朗普发推称赢了大选#出现了什么情况？刚刚还看到很多评论，点出来就把评论夹掉了又不是说的咱们国家，讨论美国总统都要这么谨慎吗？上次我的投票也没影响大选啊，川普还是输了呀,11月16日 17:49,66,342.0
13888,有点奢侈🙊,11月16日 12:23,103,342.0
